1,1,(-)-Blebbistatin,125.3<>144.8<>173.1<>210.2<>245.5<>280.8<>336.5<>386.6<>458.1<>519.8<>550.4<>581.1<>620.5<>613.1<>634.9<>667.4<>686.4<>727.7<>682.2<>700.3<>601.5<>606.1<>663.7<>691.5<>681.8
2,1,(-)-Epigallocatechin Gallate,198.6<>223.7<>249.7<>297.0<>335.5<>401.0<>456.2<>505.4<>565.3<>624.7<>650.2<>668.3<>735.6<>735.1<>762.5<>737.5<>773.7<>783.9<>774.1<>732.8<>726.3<>769.5<>701.3<>730.0<>684.5
3,1,(-)-Huperzine A (HupA),136.4<>140.6<>174.5<>196.8<>226.9<>282.2<>343.0<>388.0<>445.1<>496.1<>497.5<>554.1<>620.0<>670.2<>642.3<>719.8<>713.8<>690.6<>715.2<>796.9<>763.9<>693.8<>703.6<>697.1<>667.8
4,1,(-)-MK 801 Maleate,283.6<>326.3<>386.1<>427.9<>507.3<>573.6<>642.8<>685.5<>727.2<>757.9<>783.4<>834.0<>729.6<>809.4<>774.6<>797.3<>761.6<>656.2<>599.2<>621.0<>585.7<>549.5<>597.8<>595.0<>607.0
5,1,(-)-Parthenolide,221.4<>243.7<>270.6<>310.0<>358.3<>394.9<>464.6<>520.7<>590.3<>626.1<>683.2<>715.2<>731.0<>700.8<>741.6<>756.0<>750.9<>734.7<>655.8<>750.0<>656.2<>616.8<>637.2<>676.2<>695.2
6,1,(-)-Tetramisole,215.3<>235.3<>280.8<>331.4<>385.7<>439.0<>524.0<>601.0<>668.8<>696.1<>720.7<>794.5<>756.5<>796.9<>810.3<>763.4<>738.4<>651.6<>718.4<>631.2<>648.8<>684.5<>589.4<>646.0<>552.7
7,1,(+;-)-Octopamine HCl,209.8<>241.8<>290.1<>353.6<>394.9<>456.7<>516.1<>598.7<>675.7<>709.1<>734.7<>789.4<>841.9<>824.7<>828.0<>742.1<>814.0<>777.4<>736.5<>765.3<>737.9<>694.3<>696.1<>651.1<>698.9
8,1,(+)-Bicuculline,73.3<>84.0<>95.1<>114.2<>133.7<>167.5<>194.0<>221.4<>274.3<>317.4<>356.0<>384.3<>433.5<>459.5<>544.4<>582.0<>623.3<>645.1<>722.6<>747.2<>795.9<>854.4<>840.5<>774.6<>857.2
9,1,(+)-JQ1,175.4<>188.9<>207.9<>246.4<>271.0<>289.1<>309.6<>314.7<>333.7<>341.6<>354.1<>376.4<>382.9<>370.8<>376.4<>363.4<>366.6<>375.5<>364.3<>349.9<>337.4<>329.0<>305.8<>288.7<>284.5
10,1,(+)-Matrine,245.5<>270.1<>310.0<>361.1<>395.4<>447.9<>479.9<>579.7<>597.3<>650.7<>675.7<>698.0<>763.9<>768.5<>808.5<>810.8<>800.1<>782.0<>814.0<>803.8<>755.6<>712.4<>767.2<>711.5<>656.2
11,1,(+)-Usniacin,160.6<>170.8<>197.7<>222.8<>263.1<>318.8<>369.4<>435.8<>457.6<>517.0<>528.1<>541.6<>632.1<>586.2<>676.7<>698.9<>685.0<>735.1<>747.2<>808.9<>698.5<>696.6<>672.0<>707.7<>662.7
12,1,(6-)epsilon-aminocaproic acid,230.7<>239.5<>285.9<>330.0<>382.4<>459.5<>533.2<>606.6<>673.4<>738.8<>744.9<>759.3<>867.4<>804.3<>784.3<>805.7<>843.7<>821.9<>781.5<>709.1<>720.3<>681.3<>666.4<>698.9<>654.8
13,1,1-Hexadecanol,168.9<>183.8<>221.4<>252.5<>290.5<>329.5<>388.4<>448.8<>506.8<>565.7<>588.0<>653.4<>645.6<>683.6<>727.2<>734.7<>750.9<>777.8<>711.9<>713.3<>709.1<>690.1<>682.7<>659.9<>617.7
